filename	sentence
KCS4180012108.txt	공사장에서 발생하는 폐기물, 분진, 오수 및 배수 등이 공사장과 공사장 인근의 대기, 토양 및 수질을 오염시키지 않도록 적절히 계획하고 조치하여야 한다.
KCS4180012108.txt	부득이하게 발생한 폐기물 및 이용할 수 없게 된 자재의 재자원화를 고려한다.
KCS4180012108.txt	반출, 폐기 및 소각되는 경우에는 이에 따른 처분 및 운송에 의한 환경영향을 최소화할 수 있도록 고려한다.
KCS4180012108.txt	배수공법의 시공 시에는 주변 지하수의 오염이 없도록 오수의 유출이 없게 계획하고 우수와 오수는 서로 섞이지 않게 별도로 분리 배수하여 환경관련법규에 부합되도록 처리하여야 한다.
KCS4180012108.txt	지표수 및 인공지반 배수 등의 빗물은 빗물재활용 시설 등을 이용하여 적극적인 재활용을 고려한다.
KCS4180012108.txt	영구배수공법의 시공 시에는 주변의 지하수에 미치는 영향이 최소화되도록 계획하여야 한다.
KCS4180012108.txt	영구배수공법으로 유출된 지하수는 오수와 섞이지 않도록 별도의 전용 집수정을 계획하며 재활용을 고려하여야 한다.
KCS4180022108.txt	지주의 형상 및 치수는 설계도서에 따른다.
KCS4180022108.txt	알루미늄 주물은 설계도서에 명시된 치수와 형상으로 제작하여야 하고, 표면에 단층이나 결함이 없이 치밀하여야 한다.
KCS4180022108.txt	지주 및 지주캡의 규격, 치수는 설계도서에 따른다.
KCS4180022108.txt	합성목재는 목분, 천연목재 등과 합성수지를 결합한 제품으로 합성목재의 자재 및 설치 방법은 설계도서에 따른다.
KCS4180022108.txt	벌레가 먹거나 갈라지지 않은 곧은 것을 사용한다.
KCS4180022108.txt	담장 및 울타리가 대지 경계선에 인접하여 설치하는 경우에는 경계 측량으로 확정된 경계에 따라 설치하되, 담장 기초가 경계 밖으로 나가지 않도록 하여야 한다.
KCS4180022108.txt	기존 도로에 인접하여 담장 및 울타리 기초를 설치하는 경우에는 터파기로 인해 기존의 도로 시설물이 파손되지 않도록 주의하여야 한다.
KCS4180022108.txt	연속기초의 경우 기초 상단면은 요철 없이 평활하게 마감하고 거푸집과 거푸집 사이의 이음매는 그라인딩하여 매끈하게 처리한다.
KCS4180022108.txt	연속기초에 있어서 표면수 처리가 필요할 경우에는 기초에 적당한 높이의 배수구를 설치하여 배수처리에 지장이 없도록 해야 한다.
KCS4180022108.txt	목조 대문 기둥은 낙엽송 또는 육송을 사용하고, 보이는 곳은 대패질하여 소정의 유성페인트칠을 한다.
KCS4180022108.txt	지중에 묻히는 부분에는 방부제를 칠한다.
KCS4180022108.txt	기둥의 밑둥에는 밑둥잡이를 대고 볼트 조이기 또는 큰 못박기로 한다.
KCS4180022108.txt	대문은 설계도서에 따라 제작한 다음 정확하고, 견고하게 설치하고, 빗장, 자물쇠 및 기타 부속철물을 빠짐없이 단다.
KCS4180022108.txt	쌍여닫이문 밑에 바퀴를 달 때에는 레일을 정확한 위치에 수평으로 설치하고, 문받침돌을 설치한다.
KCS4180022108.txt	지주는 콘크리트 타설 시 매립하는 것이 바람직하다.
KCS4180022108.txt	연속기초나 옹벽 위에 설치하는 경우 등과 같이 매립이 어려운 경우에는 고정용 앵커볼트를 이용하며, 이때 고정용 앵커볼트는 담장 및 울타리의 고정을 위한 하중을 충분히 분담할 수 있는 크기와 개수로 시공하여야 한다.
KCS4180022108.txt	담장은 조적조, 블록조, 석조, 기성 콘크리트 판조, 판장 및 골함석 등으로 하고, 울타리는 목책, 철책, 가시철망 또는 철망 등으로 한다.
KCS4180022108.txt	담장 울타리의 자재, 구조 및 공법은 설계도서에 따르되 설계도서에 정한 바가 없을 때에는 관계 해당 사항에 따른다.
KCS4180022108.txt	목재의 종류 및 재질 등은 설계도서에 따른다.
KCS4180022108.txt	땅 속에 기둥을 세울 때에는 밑둥에 방부제칠을 하거나 불에 표면만을 그슬린다.
KCS4180022108.txt	두겁대, 띠장 등의 이음은 반턱이음으로 엇갈리게 한다.
KCS4180022108.txt	기둥은 낙엽송 또는 육송을 사용하고, 띠장은 기둥에 꿰뚫어 넣고 쐐기치기 또는 숨은못박기로 한다.
KCS4180022108.txt	마무리 칠은 설계도서에 따라 유성페인트칠 또는 방부제칠을 2회 실시한다.
KCS4180022108.txt	버팀기둥은 구석 및 모서리에 세우고 중간 부분은 기둥을 하나 또는 둘 걸러서 세운다.
KCS4180022108.txt	철골면은 모두 녹막이도장을 하고, 페인트로 마무리칠을 한다.
KCS4180022108.txt	를 작은 나사 또는 볼트로 조인다.
KCS4180022108.txt	가시철선 가새 대기는 팽팽히 연결하여 고정시킨다.
KCS4180022108.txt	철망은 목재일 경우 기둥 띠장에 갈구리못으로 고정하고, 철골일 경우 누름대 대기로 하여 팽팽히 당겨치고 늘어짐이 없게 한다.
KCS4180022108.txt	철망 위에 팔대를 경사지게 내밀 때에는 목재인 경우 기둥 옆에 덧대고 큰못치기 또는 볼트조이기 한다.
KCS4180022108.txt	가시철선은 일정한 간격으로 설치하고 세로로 엮어서 연결할 때에는 돌려 감거나 가시철선으로 감아 맨다.
KCS4180032108.txt	흙파기 및 다짐배수관 및 유수조의 위치를 정하고 깊이, 너비 및 경사를 정확히 줄바르게 판 다음 연약한 지층의 경우 밑바닥을 잘 다져 배관의 변형이나 침하가 발생하지 않도록 한다.
KCS4180032108.txt	이음매는 모르타르 사춤 및 바르기를 하여 오수가 새지 않도록 한다.
KCS4180032108.txt	배수관의 물이 들어가는 입구에는 주철재 또는 도기제의 거름 장치를 댄다.
KCS4180032108.txt	유수조는 벽돌 또는 콘크리트 구조로 하고 뚜껑은 주철재 또는 콘크리트재로 설치한다.
KCS4180032108.txt	유수조 내부는 방수 모르타르 바름으로 마무리한다.
KCS4180032108.txt	맨홀은 현장타설 콘크리트 또는 기성제품 등으로 하고 뚜껑은 주철재 또는 콘크리트재로 설치한다.
KCS4180032108.txt	자재, 치수, 구조 등은 설계도서에 따른다.
KCS4180032108.txt	맨홀과 배수관의 접합부는 방수 모르타르 등으로 처리하여 새지 않도록 한다.
KCS4180032108.txt	맨홀 뚜껑은 갓둘레에 턱을 평탄하게 내어 끼우고 흔들거리지 않게 설치한다.
KCS4180032108.txt	이때 콘크리트관 등에 충격을 주거나 부분적으로 가압하여 변형 및 파손 또는 침하되지 않게 주의하여야 한다.
KCS4180032108.txt	배수도랑의 자재, 치수, 구조 및 공법은 위의 각항에 따른다.
KCS4180032108.txt	측구, 암거 등은 벽돌조 및 석조 또는 콘크리트구조로 하고 필요한 곳에 맨홀을 설치한다.
KCS4180032108.txt	이 기준은 건축물의 기초 바닥에 작용하는 지하수의 양압력을 저감시켜 구조물의 부상을 방지하고 지하수위의 안정적 관리를 위한 영구배수공법에 대하여 규정한다.
KCS4180032108.txt	기초판에 작용하는 상향의 양압력을 계측하기 위하여 영구배수공법이 시공되지 않은 최종 토공면상에 지하수위를 확인할 수 있는 시설을 설치한다.
KCS4180032108.txt	토목섬유는 배수관과 드레인보드를 보호하고, 배수관과 드레인보드 내로 토립자가 유입되어 배수가 저하되는 것을 방지하기 위하여 설치한다.
KCS4180032108.txt	드레인 보드 및 배수관 전면을 감싸도록 설치하며 흙과 접하는 부위는 2겹 이상 설치한다.
KCS4180032108.txt	주배수관과 연결관 접합 시 관 내부에 이물질이 들어가지 않도록 토목섬유로 보호하여야 하며, 파손되지 않도록 주의하여야 한다.
KCS4180032108.txt	집수정 내부 유입량의 조절 수위는 유효고를 넘지 않도록 관리한다.
KCS4180032108.txt	펌프는 가동중인 펌프 고장을 감안하여 예비 펌프를 배치한다.
KCS4180032108.txt	지하주차장의 상부나 건축물의 옥상 등의 구조물의 상부에 녹화를 위하여 인공지반을 설치하는 경우의 배수공법에 대하여 기술한다.
KCS4180032108.txt	인공지반의 배수상태를 확인하기 위하여 필요한 경우 관측공을 설치할 수 있다.
KCS4180032108.txt	구조물의 위치를 확인하여 끊어짐이 없도록 한다.
KCS4180032108.txt	유공관의 연결은 분기관이나 연결관을 사용하여야 하며, 부득이하게 주관을 뚫어 연결하는 경우 절단기로 도려내고 연결한 뒤에 연결부위가 수밀하게 처리하여야 한다.
KCS4180032108.txt	유공관 주위에 자갈을 부어넣고 지반용 섬유를 덮어 마무리한다.
KCS4180032108.txt	배수판은 인공지반 전면에 설치한다.
KCS4180042108.txt	변기의 재질은 공사시방서에 정한 바가 없는 한 용화소지질 또는 경질 도기질로 하고 견본품을 제출하여 담당원의 승인을 받아야 한다.
KCS4180042108.txt	오수배수관은 시유 도관이나 경질 염화비닐관으로 한다.
KCS4180042108.txt	뚜껑은 외압에 대하여 충분한 강도를 가진 주철재 또는 콘크리트재로서 퍼내기에 지장이 없고, 냄새 방지에 유효한 구조로 하고, 담당원의 승인을 받는다.
KCS4180042108.txt	배기통은 공사시방서에 정한 바가 없을 때는 한국산업표준에서 정하는 석면시멘트관이나 경질 염화비닐관을 사용하고 상부의 배기 갓은 공사시방서에 따른다.
KCS4180042108.txt	배변관의 이음은 방수 모르타르를 사용하여 수밀하고 견고하게 잇는다.
KCS4180042108.txt	배기관은 굴뚝에 준하여 철재 지지철물을 사용하여 견고하게 고정한다.
KCS4180052108.txt	사각 평면식 정화조 및 원통식 정화조는 부패조, 여과조, 산화조 및 소독조의 4개 부분으로 한다.
KCS4180052108.txt	부패조는 충분한 용량이 되어야 하며, 부패된 오수만이 여과조에 흘러 들어가는 구조로 한다.
KCS4180052108.txt	산화조에는 산화작용을 증진시키기 위해 송기 및 배기 설비를 한다.
KCS4180062108.txt	붕괴하는 지반은 흙막이를 하고, 지하의 용수는 배제하거나 방지하여 공사시방서의 구경 및 깊이까지 파 내려간다.
KCS4180062108.txt	우물파기 중 지층의 변화 및 지하수위 상황에 유의하고 담당원의 지시가 있을 때에는 지질 표본을 채취한다.
KCS4180062108.txt	우물통 설치 후에는 우물 안을 깨끗이 청소한다.
KCS4180062108.txt	스트레이너관의 위치는 담당원의 승인을 받아야 한다.
KCS4180062108.txt	관의 접속은 담당원의 지시 또는 설계도서에 따른다.
KCS4180062108.txt	타입은 우물 중심에 공사시방서에서 정한 깊이까지 시행하고, 관의 머리 부분에는 캡을 씌우며, 관 끝은 쇠신을 씌워서 보호한다.
KCS4180062108.txt	타입 완료 후에는 관내를 충분히 청소한다.
KCS4180062108.txt	배관자재는 아래에 적합한 것으로 하되 백관 및 흑관의 지정은 공사시방서에 따른다.
KCS4180062108.txt	저수조는 공사시방서에 따른다.
KCS4180062108.txt	펌프는 설계도서에 따르거나 담당원의 지시에 따라 설치한다.
KCS4180062108.txt	양수시험은 우물 안을 깨끗하게 한 후에 물이 맑게 안정될 때까지 시행한다.
KCS4180062108.txt	자연수위의 측정 및 수질검사용수의 채취는 물이 맑게 안정된 후에 한다.
KCS4180062108.txt	수질검사는 담당원이 승인하는 시험소에 의뢰하고, 수질 시험표를 제출한다.
KCS4180072108.txt	이 공사에 쓰이는 자재 및 치수 등은 설계도서에 따르고 공법, 기타 일반적인 사항 및 이 기준에서 기술된 이외의 사항은 관련 기준을 참고한다.
KCS4180072108.txt	거푸집은 공사시방서에 정한 바가 없을 때에는 기초부분을 제외하고 철판제로 하고, 콘크리트를 부어 넣고 2일 이상 경과한 다음 담당원의 승인을 받아 제거한다.
KCS4180072108.txt	철근은 정확한 간격으로 배근하고, 이음은 엇갈림으로 한다.
KCS4180072108.txt	공사시방서에 정한 바가 없을 때의 콘크리트는 제치장 콘크리트로 하고, 된비빔으로 하며, 충분히 다져 곰보가 나지 않게 한다.
KCS4180072108.txt	굴뚝의 하부에는 연도 접속부에 구멍을 내고 위는 원형 아치로 한다.
KCS4180072108.txt	맞은편 또는 측면에는 청소구를 내고 철판문을 단다.
KCS4180072108.txt	굴뚝의 상부에는 설계도서에 따라 테두리를 철근콘크리트로 만들고 테두리의 너비가 클 때에는 그 갓둘레에 난간을 설치한다.
KCS4180072108.txt	디딤살은 옆틀재에 구멍을 뚫어 넣어 고정시키고 필요에 따라 용접한다.
KCS4180072108.txt	사다리의 중간에 쉬는 장소를 설치할 때에는 설계도서에 따른다.
KCS4180072108.txt	피뢰침, 도선 및 접지동판 등은 부대설비공사 시방서의 해당 사항에 준하고, 설계도서에 따라 담당원이 지시하는 것으로 한다.
